headline_quote,best_body_sentence,best_body_quote,label,best_quote_sim,best_sim,quote_len,ctx_len,n_votes,majority_pred,easy_correct,easy_wrong,hard
['모든 수단·방법 동원해 끝까지 투쟁할 것'],"그러면서 ""부산·경남의 조선 기자재 벨트는 연 3조가 넘는 기자재를 대우조선해양에 납품하고 있어 현대중공업으로의 매각은 지역경제의 몰락을 의미한다""며 ""대우조선해양 내 3만여명의 노동자뿐만 아니라 수만 명의 2차, 3차 사외업체, 그리고 1300개가 넘는 조선 기자재 업체의 노동자만 7만명이 넘는다""고 강조했다.",가능한 모든 수단과 방법을 동원해 끝까지 투쟁해 나가겠다,0,0.7606763243675232,0.2510743737220764,6,99,1,0,False,False,True
"['도요타, 집단소송으로 3조원 물어줘야 할지도']",노스이스턴대학의 법과대학원 교수인 팀 하워드는 리콜 사태로 경제적 손실을 입었다고 주장하는 도요타 차량 보유자가 600만명에 달할 수 있으며 집단소송의 결과로 이들에게 1인당 최소 500달러의 보상금을 지급해야 한다면 도요타는 이 건으로만 30억달러 이상의 손실을 떠안게 될 것이라고 분석했다.,교통사고로 인한 사망이나 부상의 경우 아무리 크게 잡아도 2천만달러 정도로 소송을 일단락할 수 있지만 수백만명의 도요타 차량 보유자들이 자신의 차량 가격이 1천달러 정도 떨어졌다며 집단소송을 제기하면 도요타로서는 훨씬 골치아파질 것,1,0.5280023813247681,0.4841628670692444,5,86,3,1,False,False,True
['절반 사라질수도'],○ 방역 뚫리면 한국도 문제 ○ 방역 뚫리면 한국도 문제 더 큰 문제는 방역이다.,간신히 버티고 있지만 경계를 조금만 풀면 언제 확산될지 모른다,0,0.6296836137771606,0.4302879571914673,2,42,5,1,False,False,True
['삼성 李부회장 소환해도 피해사실만 조사'],그러나 검찰은 이부회장을 소환하더라도 삼성의 정치자금 제공 의혹 부분에 대한 조사는 하지 않고 재미교포 박인회씨(구속)로부터 협박받은 피해 사실에 대해서만 조사한다는 입장인 것으로 전해졌다.,이학수 삼성그룹 부회장에 대한 소환조사를 검토 중,1,0.8326129913330078,0.3159284889698028,5,72,4,1,False,False,True
['무리한 가계부채 축소는 경제에 악영향 준다'],"임 내정자는 ""가계부채의 증가속도가 다소 빠르고 취약계층의 부채 상환 부담 문제가 있으므로 정책적인 노력이 필요하지만 가계 소득 개선이 부진한 상황에서 무리한 부채 축소는 경제에 악영향을 미쳐 가계부채 관리가 더 어려워질 수 있다""고 판단했다.",가계부채의 증가속도가 다소 빠르고 취약계층의 부채 상환 부담 문제가 있으므로 정책적인 노력이 필요하지만 가계 소득 개선이 부진한 상황에서 무리한 부채 축소는 경제에 악영향을 미쳐 가계부채 관리가 더 어려워질 수 있다,0,0.7502599954605103,0.7518390417098999,6,61,2,0,False,False,True
['아버지는 침묵했고 아들은 분노했다'],kkssmm99@newsis.com 【서울=뉴시스】김동현 기자 = 아버지는 침묵했고 아들은 분노했다.,연로한 아버지를 이틀 동안 두 번이나 비행기를 태워 한국과 일본을 오가게 했다 가족이라면 차마 할 수 없는 일,1,0.3231599926948547,0.8062633275985718,4,18,3,1,False,False,True
"[""30대 '웰빙지수 가장 낮다…돈·직장 스트레스 커""]",// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} (서울=연합뉴스) 김동호 기자 = 한국의 30대가 직장과 돈 문제로 스트레스에 시달리면서 다른 연령대에 비해 가장 웰빙지수가 낮다는 조사 결과가 나왔다.,경제적 여건 불안정한 직장 생활과 불확실한 미래에 대한 두려움으로 전반적인 웰빙 수준이 낮게 나타났다,1,0.7287429571151733,0.7081319093704224,6,51,0,0,False,True,False
['누리과정 중단없을 것…예비비 차질없이 집행'],송언석 기재부 예산실장은 이날 누리과정 예산 논란과 관련해 기자간담회를 갖고 이같이 밝혔다.,광주시의 올해 세출예산에 12개월치 누리과정 예산이 다 반영이 돼 있는 것으로 안다,0,0.5917539596557617,0.40056312084198,5,75,3,1,False,False,True
['못믿겠다 스펙'],이형섭 이정훈 기자 sublee@hani.co.kr,스펙이 좋아 뽑았는데 조직에 적응을 잘 못하거나 회사에 대한 충성도가 매우 낮아 처치곤란이 되는 경우도 종종 있다,1,0.3372233211994171,0.5482942461967468,2,28,6,1,True,False,False
"[""'땅콩회항' 피해 승무원, 미국서 대한항공 상대 소송""]",// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 대한항공조현아 전 부사장 (연합뉴스 자료사진) 대한항공조현아 전 부사장 (연합뉴스 자료사진) 대한항공조현아 전 부사장 (연합뉴스 자료사진) 대한항공조현아 전 부사장 (연합뉴스 자료사진) (서울=연합뉴스) 김윤구 기자 = 대한항공 '땅콩 회항' 사건 때 조현아 전 부사장에게 마카다미아를 서비스했던 김모 승무원이 미국 법원에서 회사를 상대로 소송을 제기할 것으로 알려졌다.,아직 소장을 받지 않아 언급할 것이 없다,1,0.0816611722111702,0.3262253999710083,7,74,3,1,False,False,True
['내수증진 일환'],한경닷컴 이진석 기자 gene@hankyung.com,내수 진작을 위한 전략 중 하나,0,0.6193974614143372,0.4632510840892792,2,16,3,1,False,False,True
['부동산 문제는 `배고픔`의 문제'],이데일리ⓒ 1등 경제정보 멀티미디어.,단지 정서상 배 아픈 것 뿐이라면 시장이 알아서 할 일이지만 부동산 문제는 우리 경제의 시스템과 경제구조의 효율성에 직결된다,0,0.7382190823554993,0.6431334614753723,4,30,6,1,False,True,False
['삼성전자 때문에…'],시장에서는 양사가 유럽발 악재 외에도 삼성전자의 영향을 크게 받은 것으로 보고 있다.,삼성전자의 공격적 설비투자가 반도체 산업 내에서 입지를 강화시킬 것,1,0.6364360451698303,0.3802928924560547,2,43,6,1,True,False,False
['한국인 현금보다 카드 선호'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} (서울=연합뉴스) 김호준 기자 = 우리나라 소비자들은 결제할 때 현금보다 카드를 선호하는 것으로 나타났다.,한국 소비자들이 카드를 생필품처럼 편하게 자주 사용하면서 크고 작은 다양한 소비를 하고 있다는 것을 나타내는 결과,1,0.7057309150695801,0.6190600991249084,4,41,2,0,False,False,True
['분양가 높다'],바로 ‘로또 청약’이다.,요즘 분양을 하는 아파트마다 분양가를 갱신하니 이전에 분양했던 아파트값과 분양권 가격도 오른다,1,0.7496213912963867,0.598988950252533,2,39,6,1,True,False,False
['한국 부유층 세금 늘려야'],그는 “한국의 사회지출은 세계적으로도 매우 낮은 수준”이라며 “사회지출을 늘릴 수 있는 유일한 방법은 부유계층의 세금을 늘리는 것”이라고 말했다.,사회지출을 늘릴 수 있는 유일한 방법은 부유계층의 세금을 늘리는 것,0,0.6507846117019653,0.6462289690971375,4,65,0,0,True,False,False
"['韓, 브라질 고속철 사업 수주 가장 유리']",앞서 또다른 일간지 폴랴 데 상파울루는 지난 18일 고속철 사업 입찰 참여 의사를 밝힌 컨소시엄 가운데 한국이 가장 준비가 잘돼있다고 보도한 바 있다.,한국은 브라질 고속철 사업 참여를 위한 준비를 갖춘 유일한 국가,0,0.7887962460517883,0.3185399770736694,7,82,2,0,False,False,True
['추가 환급 받으세요'],"특히 2009년분은 오는 5월31일까지 환급받아야 하므로 서둘러야 한다""고 말했다.",국세기본법에 따라 오늘부터 관할 세무서에서 경정청구 환급신청 를 통해 추가로 근로소득세를 환급받을 수 있다,1,0.5895631909370422,0.4530261158943176,3,22,2,0,False,False,True
['OPEC에 기름값 내리라 했더니 증산 동의'],"인근 앤드루스 공군기지에서 전용기에 탑승하기 직전 기자들과 만나 ""내가 OPEC에 전화를 걸었다""며 ""그들에게 '유가를 내려야 한다'고 말했다.",사우디아라비아 및 다른 나라들과 원유 공급을 늘리는 방안에 대해 얘기했다,0,0.645085334777832,0.7128779888153076,6,39,4,1,False,False,True
['야속한 형제들'],한국건설산업연구소 윤영선 선임연구위원은 “과거 대부분의 그룹 계열 건설사들은 매출의 상당 부분을 다른 계열사의 공사에 의존해 ‘온실 속의 화초’나 마찬가지였다”며 “최근의 변화는 경쟁력을 키울 수 있어 바람직한 현상”이라고 평가했다.,아 옛날이여!,1,0.4711577892303467,0.2760582268238067,2,53,6,1,True,False,False
['마음껏 게으르게 사세요~'],"[커뮤니케이션북스, 네이버 오디오클립 홈페이지] 책을 ‘귀로 듣는’ 오디오북도 게으른 경제로 해석된다.",배달해주세요,1,0.6063076257705688,0.5718982219696045,3,27,5,1,False,False,True
['100년만에 종이통장 없앤다'],'알랴ZOOM'을 봐~] [아찔한 걸~ 레이싱걸 스페셜] [아찔한 걸~ 레이싱걸 스페셜] 전혜영 기자,금융소비자는 앞으로 종이통장을 발급받지 않으면 금리 수수료 서비스 등에서 우대받을 수 있게 되고 개인정보 유출이나 서명 인감 도용 등의 피해를 줄일 수 있다,1,0.4417867362499237,0.6285237073898315,3,17,6,1,True,False,False
['오피스텔은 1년 계약'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} [서울신문] # 직장인 김모(32)씨는 오피스텔 전세를 얻으러 다니면서 요즘 세상 인심이 어떤지 새삼 실감했다.,오피스텔은 주택이 아닌 상가이기 때문에 최소 계약기간이 1년인 상가임대차보호법의 적용을 받는다,0,0.7692205905914307,0.4783657789230346,3,43,3,1,False,False,True
['시장지배력 강화'],/조선일보DB 세계 1~2위 조선소인 현대중공업과 대우조선해양이 합쳐지면 글로벌 시장 점유율 21%가 넘는 ‘매머드 조선소’가 탄생하게 된다.,현대중공업의 역량과 대우조선해양이 가진 기술력이 합쳐지면 시장 내 영향력이 강화될 수 있다,0,0.5497815012931824,0.73561692237854,2,32,3,1,False,False,True
['LH 사업포기 발표 며칠새 3.3㎡당 600만원 폭락'],"[관련기사] [관련기사] ▶ LH, 마구잡이 개발사업 ‘109조 부실’ 자초… “예고된 재앙” ▶ LH, 마구잡이 개발사업 ‘109조 부실’ 자초… “예고된 재앙” ▶ LH, 마구잡이 개발사업 ‘109조 부실’ 자초… “예고된 재앙” - ⓒ 경향신문 & 경향닷컴(www.khan.co.kr), 무단전재 및 재배포 금지〈경향닷컴은 한국온라인신문협회(www.kona.or.kr)의 디지털뉴스이용규칙에 따른 저작권을 행사합니다.〉",재개발 호재로 3 3 제곱미터 당 2000만원까지 호가했는데 오늘 급매로 나온 66 제곱미터 짜리 주택의 경우 2억8000만원이어서 3 3 제곱미터 당 1400만원으로 며칠 사이에 600만원이 떨어졌다,0,0.392144113779068,0.8847943544387817,7,76,3,1,False,False,True
['최저임금으로 빅맥 한개 사먹으려면 韓44분 日33분 싱가포르24분 일해야'],"빅맥버거를 먹으려면 한국에서 44분 일해야 하지만 일본은 33분, 싱가포르는 24분 일하면 됐다.",내 월급만 빼고 가격이 다 오른다,1,0.4660907685756683,0.6901633739471436,8,38,2,0,False,False,True
['역시나..'],"한 업체 분양소장은 ""당초 협의와는 달리 이런 문제가 발생할까봐 처음부터 동시분양에 참여하지 않을 방침이었다""며 분개했다.",역시나 ,1,0.9541555643081664,0.2848991155624389,1,29,5,1,False,False,True
['임금 올라야 내수 산다…디플레 우려에 걱정'],"최 부총리는 ""적정 수준의 임금 인상이 일어나지 않고는 내수가 살아날 수 없다""며 ""미국의 오바마 대통령도 비슷한 주장을 하고 있고, 일본의 아베 총리는 아예 노골적으로 기업들에 임금 인상을 요구하고 있다""고 말했다.",적정 수준의 임금 인상이 일어나지 않고는 내수가 살아날 수 없다,0,0.6668092012405396,0.632145881652832,6,54,0,0,True,False,False
['미국 돈에 표시된 하느님 관련 문구 빼라'],"보수 기독교 단체인 크리스챤 카운셀의 마사 스태버 씨는 ""예배는 미국과 미국사에서 없어서는 안 될 한 부분이며 역사적으로 종교적 표현은 아주 많다.",예배는 미국과 미국사에서 없어서는 안 될 한 부분이며 역사적으로 종교적 표현은 아주 많다 따라서 종교적 표현을 보고 듣는 것은 일상적인 일,1,0.3974140286445617,0.5223096013069153,7,39,4,1,False,False,True
['보금자리 취소 하라'],조성근/장규호 기자 truth@hankyung.com,3차 보금자리지구는 1 2차보다 상대적으로 입지 여건이 처지는 편,1,0.4032373130321502,0.5263733863830566,3,34,6,1,True,False,False
['김승연 회장 책임없어'],"// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 김승연(63)한호그룹 회장 &lt;&gt; 김승연(63)한호그룹 회장 &lt;&gt; 김승연(63)한호그룹 회장 <> 항소심, 회사에 89억 배상 1심 뒤집어…시민단체 ""시대 역행 판결"" (서울=연합뉴스) 방현덕 기자 = 한화 소액주주들이 '계열사 주식을 장남에게 저가로 넘겨 회사에 피해를 끼쳤다'며 김승연(63) 한화그룹 회장을 상대로 낸 손해배상 청구 소송에서 법원이 김 회장의 손을 들어줬다.",동관씨가 한화그룹 경영권을 승계시켜주는 이익을 얻었다고 해도 김 회장 자신의 이익이라고 보긴 어렵다,0,0.6816781163215637,0.3847330212593078,3,81,5,1,False,False,True
['동계올림픽 종합5위 효과 20조 넘어'],"2010.3.2 mtkht@yna.co.kr 여왕의 인사 (영종도=연합뉴스) 김현태 기자 = 역대 최고의 성적을 거둔 밴쿠버 동계올림픽 선수단이 2일 오후 인천공항을 통해 귀국, 공동 기자회견을 연 가운데 김연아가 인사하고 있다.",해외 언론의 반응까지 고려하면 이번 올림픽을 통해 한국의 국가 이미지가 1 퍼센트 포인트 이상 높아진 것으로 추정된다,0,0.5652351379394531,0.5408182144165039,5,89,4,1,False,False,True
